Taxon,Continent,Country,Region,Location,Lat,Lon,Year,GBIF_ID,institutionCode,collectionCode,catalogNumber,recordNumber,basisOfRecord,Comments
Rangifer tarandus,North America,CA,NA,NA,61.216667,-95.083333,1967,1804082585,CMN,CMNMA,CMNMA 39109,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,59.5,-101.133333,1966,1804082511,CMN,CMNMA,CMNMA 38647,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.316667,-100.933333,1966,1804082491,CMN,CMNMA,CMNMA 38604,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.733333,-95.2,1968,1804082474,CMN,CMNMA,CMNMA 39467,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.216667,-100.883333,1967,1804082417,CMN,CMNMA,CMNMA 39203,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.983333,-97,1967,1804082406,CMN,CMNMA,CMNMA 39069,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.716667,-101.683333,1968,1804082386,CMN,CMNMA,CMNMA 39309,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.2,-100.983333,1966,1804082352,CMN,CMNMA,CMNMA 38617,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.466667,-93.616667,1968,1804082348,CMN,CMNMA,CMNMA 39393,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.466667,-93.616667,1968,1804082330,CMN,CMNMA,CMNMA 39374,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.166667,-92.833333,1967,1804082293,CMN,CMNMA,CMNMA 38996,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Keele River, Mackenzie mountains",63.75,-127.883333,1967,1804082254,CMN,CMNMA,CMNMA 36146,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.216667,-100.883333,1967,1804082135,CMN,CMNMA,CMNMA 39190,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.483333,-93.666667,1967,1804082066,CMN,CMNMA,CMNMA 39047,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.666667,-101.166667,1967,1804082059,CMN,CMNMA,CMNMA 39243,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,59.983333,-103.75,1967,1804082039,CMN,CMNMA,CMNMA 38938,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.466667,-93.616667,1968,1804081973,CMN,CMNMA,CMNMA 39455,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,64.7,-99.85,1968,1804081967,CMN,CMNMA,CMNMA 39522,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Baffin Island ""Fox III""",68.7,-83,1965,1804081958,CMN,CMNMA,CMNMA 51038,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Bernard Harbour, Dolphin and Union Strait",68.75,-114.75,1915,1804081955,CMN,CMNMA,CMNMA 2804,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Korok River,58.766667,-65.616667,1973,1804081954,CMN,CMNMA,CMNMA 43065,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,64.7,-99.85,1968,1804081909,CMN,CMNMA,CMNMA 39524,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Baffin Island, Fox Bravo",68.6,-73.25,1965,1804081805,CMN,CMNMA,CMNMA 51043,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.25,-95.316667,1967,1804081742,CMN,CMNMA,CMNMA 39116,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,62.7,-95.716667,1967,1804081718,CMN,CMNMA,CMNMA 39007,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.516667,-100.7,1966,1804081681,CMN,CMNMA,CMNMA 38585,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.733333,-95.2,1968,1804081642,CMN,CMNMA,CMNMA 39461,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.2,-95.25,1967,1804081633,CMN,CMNMA,CMNMA 39147,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,60.016667,-103.783333,1967,1804081575,CMN,CMNMA,CMNMA 38904,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.466667,-93.616667,1968,1804081480,CMN,CMNMA,CMNMA 39408,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,59.5,-101.133333,1966,1804081387,CMN,CMNMA,CMNMA 38643,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.216667,-100.883333,1967,1804081303,CMN,CMNMA,CMNMA 39191,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Reindeer Station, Tununuk Camp",69,-134.666667,1949,1804081229,CMN,CMNMA,CMNMA 22406,TRUE,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.483333,-93.666667,1967,1804081207,CMN,CMNMA,CMNMA 39025,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Smith Island,60.75,-78.416667,1949,1804081183,CMN,CMNMA,CMNMA 34323,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.866667,-95.466667,1968,1804081128,CMN,CMNMA,CMNMA 39484,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.683333,-101.183333,1968,1804081111,CMN,CMNMA,CMNMA 39295,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,River George (= Kangiqsualujjuaq ),58.866667,-65.85,1982,1804081098,CMN,CMNMA,CMNMA 53147,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.483333,-93.666667,1967,1804081058,CMN,CMNMA,CMNMA 39027,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Coats Island,62.5,-83,1970,1804081038,CMN,CMNMA,CMNMA 51070,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.466667,-93.616667,1968,1804081022,CMN,CMNMA,CMNMA 39381,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.316667,-100.933333,1966,1804080988,CMN,CMNMA,CMNMA 38600,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.25,-95.316667,1967,1804080899,CMN,CMNMA,CMNMA 39130,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.716667,-101.683333,1968,1804080778,CMN,CMNMA,CMNMA 39343,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.166667,-92.833333,1967,1804080729,CMN,CMNMA,CMNMA 38997,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.8,-100.55,1966,1804080598,CMN,CMNMA,CMNMA 38858,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Reindeer Station, Tununuk Camp",69,-134.666667,1949,1804080503,CMN,CMNMA,CMNMA 22408,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,60.033333,-103.833333,1967,1804080375,CMN,CMNMA,CMNMA 38898,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,60.216667,-103.6,1967,1804080325,CMN,CMNMA,CMNMA 38954,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.216667,-100.883333,1967,1804080309,CMN,CMNMA,CMNMA 39163,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,River George (= Kangiqsualujjuaq ),58.866667,-65.85,1982,1804080257,CMN,CMNMA,CMNMA 53145,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Prince of Wales I.,72.85,-99.633333,1958,1804080154,CMN,CMNMA,CMNMA 22981,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,59.5,-101.133333,1966,1804080043,CMN,CMNMA,CMNMA 38644,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,59.983333,-103.75,1967,1804079824,CMN,CMNMA,CMNMA 38944,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.25,-95.35,1967,1804079807,CMN,CMNMA,CMNMA 39103,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,southeast shore of Lake Albanel,51.066667,-73.033333,1980,1804079802,CMN,CMNMA,CMNMA 48083,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61,-97.75,1966,1804079779,CMN,CMNMA,CMNMA 38763,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.2,-100.983333,1966,1804079745,CMN,CMNMA,CMNMA 38616,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.516667,-93.716667,1966,1804079719,CMN,CMNMA,CMNMA 38668,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Baffin Island, Fox Bravo",68.6,-73.25,1965,1804079653,CMN,CMNMA,CMNMA 51065,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Baffin Island, Fox Bravo",68.6,-73.25,1965,1804079521,CMN,CMNMA,CMNMA 51052,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,60.033333,-103.833333,1967,1804079500,CMN,CMNMA,CMNMA 38893,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.516667,-100.7,1966,1804079470,CMN,CMNMA,CMNMA 38584,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.216667,-95.083333,1967,1804079463,CMN,CMNMA,CMNMA 39105,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.466667,-93.616667,1968,1804079301,CMN,CMNMA,CMNMA 39397,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.8,-95.3,1968,1804079299,CMN,CMNMA,CMNMA 39471,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.25,-95.316667,1967,1804079157,CMN,CMNMA,CMNMA 39127,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.758333,-101.033333,1966,1804079151,CMN,CMNMA,CMNMA 38577,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.216667,-100.883333,1967,1804079137,CMN,CMNMA,CMNMA 39178,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.2,-100.983333,1966,1804078932,CMN,CMNMA,CMNMA 38630,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Hanbury's Portage, Clinton-Colden Lake",63.666667,-107.083333,1936,1804078902,CMN,CMNMA,CMNMA 14903,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,60.033333,-103.833333,1967,1804078879,CMN,CMNMA,CMNMA 38890,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,River George (= Kangiqsualujjuaq ),58.866667,-65.85,1982,1804078763,CMN,CMNMA,CMNMA 53144,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Coats Island,62.5,-83,1970,1804078685,CMN,CMNMA,CMNMA 51076,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.25,-95.35,1967,1804078619,CMN,CMNMA,CMNMA 39090,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.966667,-100.916667,1966,1804078579,CMN,CMNMA,CMNMA 38799,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.166667,-92.833333,1967,1804078538,CMN,CMNMA,CMNMA 38995,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.9,-101.716667,1968,1804078522,CMN,CMNMA,CMNMA 39362,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,River George (= Kangiqsualujjuaq ),58.866667,-65.85,1982,1804078483,CMN,CMNMA,CMNMA 53139,TRUE,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"10 mi. W. of Goodsir Inlet, Bathurst Island",75.716667,-98.416667,1974,1804078262,CMN,CMNMA,CMNMA 44678,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.466667,-93.616667,1968,1804078229,CMN,CMNMA,CMNMA 39434,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Coats Island,62.5,-83,1970,1804078226,CMN,CMNMA,CMNMA 51106,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.216667,-100.883333,1967,1804078016,CMN,CMNMA,CMNMA 39174,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.683333,-101.183333,1968,1804077987,CMN,CMNMA,CMNMA 39270,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.216667,-100.883333,1967,1804077927,CMN,CMNMA,CMNMA 39160,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,60.033333,-103.833333,1967,1804077893,CMN,CMNMA,CMNMA 38924,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,64.7,-99.85,1968,1804077883,CMN,CMNMA,CMNMA 39520,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.666667,-101.166667,1967,1804077794,CMN,CMNMA,CMNMA 39224,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.483333,-93.666667,1967,1804077745,CMN,CMNMA,CMNMA 39026,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Pelly Bay,67.5,-90,1959,1804077741,CMN,CMNMA,CMNMA 24325,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.516667,-93.716667,1966,1804077673,CMN,CMNMA,CMNMA 38683,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.516667,-100.7,1966,1804077467,CMN,CMNMA,CMNMA 38583,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.716667,-101.683333,1968,1804077422,CMN,CMNMA,CMNMA 39306,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Bathurst Island; 10 mi W of Goodsir Inlet,75.716667,-98.416667,1978,1804077420,CMN,CMNMA,CMNMA Z000607,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.166667,-92.833333,1967,1804077419,CMN,CMNMA,CMNMA 38974,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,River George (= Kangiqsualujjuaq ),58.866667,-65.85,1982,1804077340,CMN,CMNMA,CMNMA 53146,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.2,-100.983333,1966,1804077208,CMN,CMNMA,CMNMA 38628,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.25,-95.35,1967,1804077173,CMN,CMNMA,CMNMA 39102,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.95,-100.9,1966,1804077073,CMN,CMNMA,CMNMA 38804,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Coats Island,62.5,-83,1970,1804077037,CMN,CMNMA,CMNMA 51084,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Thelon Game Sanctuary, (Thelon Cabin)",64.25,-103.75,1937,1804077027,CMN,CMNMA,CMNMA 15354,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.25,-100.733333,1966,1804076867,CMN,CMNMA,CMNMA 38844,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.716667,-101.683333,1968,1804076794,CMN,CMNMA,CMNMA 39347,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.516667,-93.716667,1966,1804076748,CMN,CMNMA,CMNMA 38702,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.866667,-95.466667,1968,1804076697,CMN,CMNMA,CMNMA 39487,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.466667,-93.616667,1968,1804076304,CMN,CMNMA,CMNMA 39392,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.516667,-93.716667,1966,1804076299,CMN,CMNMA,CMNMA 38674,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Porter Lake,61.666667,-108.083333,1984,1804076296,CMN,CMNMA,CMNMA 54010,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,60.033333,-103.833333,1967,1804076280,CMN,CMNMA,CMNMA 38920,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Coats Island,62.5,-83,1970,1804076277,CMN,CMNMA,CMNMA 51105,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.683333,-101.183333,1968,1804076249,CMN,CMNMA,CMNMA 39267,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.2,-95.25,1967,1804076197,CMN,CMNMA,CMNMA 39151,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Coats Island,62.5,-83,1970,1804076114,CMN,CMNMA,CMNMA 51093,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.25,-95.316667,1967,1804076071,CMN,CMNMA,CMNMA 39124,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,59.5,-101.133333,1966,1804076002,CMN,CMNMA,CMNMA 38651,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Porter Lake,61.666667,-108.083333,1984,1804075958,CMN,CMNMA,CMNMA 54016,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.483333,-93.666667,1967,1804075927,CMN,CMNMA,CMNMA 39033,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.666667,-101.166667,1967,1804075861,CMN,CMNMA,CMNMA 39225,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.666667,-101.166667,1967,1804075813,CMN,CMNMA,CMNMA 39226,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,60.216667,-103.6,1967,1804075758,CMN,CMNMA,CMNMA 38947,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,57.966667,-100.916667,1966,1804075674,CMN,CMNMA,CMNMA 38798,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.166667,-92.833333,1967,1804075662,CMN,CMNMA,CMNMA 38983,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.25,-95.35,1967,1804075618,CMN,CMNMA,CMNMA 39087,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Coats Island,62.5,-83,1970,1804075593,CMN,CMNMA,CMNMA 51085,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,64.7,-99.85,1968,1804075561,CMN,CMNMA,CMNMA 39544,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,61.25,-95.35,1967,1804075541,CMN,CMNMA,CMNMA 39096,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.516667,-100.7,1966,1804075525,CMN,CMNMA,CMNMA 38586,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.716667,-101.683333,1968,1804075515,CMN,CMNMA,CMNMA 39325,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Burnside River; Nadlok site,66.266667,-110.25,1986,1804075464,CMN,CMNMA,CMNMA Z000784,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,58.2,-100.983333,1966,1804075384,CMN,CMNMA,CMNMA 38634,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,63.866667,-95.466667,1968,1804075349,CMN,CMNMA,CMNMA 39492,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,NA,60.033333,-103.833333,1967,1804075317,CMN,CMNMA,CMNMA 38891,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,"Bernard Harbour, Dolphin and Union Strait",68.75,-114.75,1915,1804075315,CMN,CMNMA,CMNMA 2560,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
Rangifer tarandus,North America,CA,NA,Coats Island,62.5,-83,1970,1804075250,CMN,CMNMA,CMNMA 51068,NA,PRESERVED_SPECIMEN,GEODETIC_DATUM_ASSUMED_WGS84
